instance_id,premise,hypothesis,label,true_label,pred_label,correct,model,dataset,flag_romanization,flag_codeswitching,flag_negation,taxonomy_tier,annotator_note,annotator_id
MNLI-Nepali_test_7492,जहाँसम्म हाम्रो सम्बन्ध छ,जहाँसम्म भगवानको सम्बन्ध छ।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_430,"आधारभूत मेलमा अन्य सबै मेलहरू समावेश हुन्छन् र त्यसैले फ्ल्याट-साइजका टुक्राहरूका साथै अक्षर-साइजका टुक्राहरू, र भारी-वजनका टुक्राहरूका साथै हल्का-वजनका टुक्राहरू समावेश हुन्छन्।",आधारभूत मेलमा अर्को एक मेल प्रकार छ।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_2561,"अर्को पटक, उनीहरूले यस्तो उम्मेदवार खोजिरहेका हुन सक्छन् जसलाई कहिले रोक्नु पर्छ भनेर थाहा छ।","अर्को पटक, उनीहरू यस्तो उम्मेदवार चाहन सक्छन् जसलाई कहिले जारी राख्नु पर्छ भनेर थाहा छ।",2,2,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_445,"इराक्लियनको कौल्स र फ्रेंगोकास्टेलो जस्ता महलहरूले कल्पनालाई जंगली रूपमा चल्न दिन्छन् - बुबाले आफू एर्रोल फ्लिन भएको विश्वास गर्नेछन्, र बच्चाहरूले हर्कुलस वा जेना हुन रोज्न सक्छन्।",स्थानीय सबै महलहरू शताब्दीयौं पहिले ध्वस्त भएका थिए।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_438,उहाँ सुरुमा यसको एक मात्र वकिल हुनुहुन्थ्यो।,उनी यसका धेरै वकिलहरूमध्ये एक मात्र थिए।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_2954,"युरोपेलीवादीहरूको विपरीत, उदारवादी मानवतावादीहरू नैतिक कारणले गर्दा बाज बनेका छन्।",उदारवादी मानवतावादीहरू आफ्ना शत्रुहरूप्रति धेरै राम्रो र दयालु बनेका छन्।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_3111,"उनीहरूसँग र उसले यसमा करिब एक घण्टा बिताउँछ र त्यो उनीहरूसँग राम्रो गुणस्तरको समय हो तर शनिबार उहाँलाई गाह्रो हुन्छ, उहाँ चाहनुहुन्छ।",उनी शनिबार उनीहरूसँग त्यसो गर्न तीन घण्टा बिताउँछन्।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_6343,"त्यो साँचो हो तर तपाईंलाई थाहा छ, मैले सधैं सोचेको थिएँ कि अमेरिकी कारहरू राम्रा छैनन्, तर मैले एउटा कार भाडामा लिएँ, मैले फोर्ड टौरस भाडामा लिएँ र म प्रभावित भएँ, मलाई यो साँच्चै मन पर्यो।","मैले डज डुरान्गो भाडामा लिएँ, त्यसैले अब मलाई घरेलु गाडीहरू मन पर्छन्।",2,2,1,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_3663,"र, अब तपाईं के सोच्नुहुन्छ? उनले क्लिनिकबाट फर्केपछि चौथो पतिलाई सोधिन्।",उनले आफ्नो पतिलाई आफ्नो विचार नचाहेको बताइन्।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_5125,"2006 मा नियमसँग सम्बन्धित वार्षिक लागत $370 मिलियन भन्दा बढी हुनेछ, जुन त्यस वर्ष यी इन्जिनहरूमा अनुमानित खर्चको 7 प्रतिशत हो।",लागत करिब २ मिलियन डलर हुनेछ।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_9453,"तथापि, जब यसले वास्तवमा सीमित उत्पादन सुरु गर्यो, यसले मर्मत कार्यहरू बीच औसतमा ०.४४ घण्टा मात्र उड्न सक्यो।","जब यो सुरु भयो, यसले मर्मतको आवश्यकता पर्नु अघि ५ दिनसम्म उड्न सक्यो।",2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_2860,ड्यानीको बदला वास्तविक समापनको सट्टामा।,ड्यानीको प्रतिशोध।,2,2,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_9117,"यस भ्रमण वरपरको शत्रुता र अनौठोपन पनि 'ईट द डकुमेन्ट' नामक फिल्ममा देखिन्छ, जुन रेकर्डको रिलीजसँगै न्यूयोर्क शहरको म्युजियम अफ रेडियो एण्ड टेलिभिजनमा प्रदर्शन भइरहेको छ।",यो फिल्म रेकर्ड रिलिज भएको धेरै पछि देखाइएको थियो।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_1151,"त्यो राम्रो हो, मैले एउटा क्याटलग पाएको छु जसमा तपाईंले प्राप्त गर्न सक्ने सबै उपहारहरू र वस्तुहरू देखाइएको छ।",क्याटलगमा चिकित्सा उपकरण र स्क्रबहरू थिए।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_3809,"ट्यारन्ट काउन्टीको ११ प्रतिशत जनसंख्या, वा १५०,००० बासिन्दाहरू, गरीबी रेखाभन्दा तल बस्छन्।","ट्यारन्ट काउन्टी राष्ट्रको सबैभन्दा धनी मध्ये एक हो, जहाँ यसको जनसंख्याको १% मात्र गरीबी रेखा मुनि छन्।",2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_4178,"भविष्यका लागि स्रोतहरू, जुलाई १९९८, संशोधित अप्रिल २०००।",विगतका स्रोतहरू,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_4442,ब्यासिलस त्यसबाट पटक्कै खुसी थिएन।,ब्यासिलसलाई यसमा केही आपत्ति थिएन।,2,2,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_1638,"किन, जेन, मैले सभोयमा डिनरको प्रबन्ध गर्नुको एउटै कारण तपाईंलाई घरसम्म पुर्याउनु थियो।","म तपाईंलाई घरसम्म पुर्याउन चाहँदैन थिएँ, जेन, तर तपाईंलाई सवारी नभएकोले बाध्य महसुस गरेँ।",2,2,1,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_2477,त्यसैले यसले तपाईंलाई कसैलाई सम्पर्क गर्न आग्रह गर्दछ।,यसमा नकारात्मक भावनाहरू छन्।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_7674,"दुई सानो - उच्च-गतिको म्याग्लेभ रेलहरू जुन पानीमा चल्छन्, एलन सोर्किन टिभी कार्यक्रमहरू जुन भावुक बकवास छैनन्।","दुई ठूला ढिलो म्याग्लेभ रेलहरू जुन पानीमा चल्न सक्दैनन्, एलन सोर्किन कार्यक्रमहरू जुन भावुक बकवास हुन्।",2,2,0,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_2895,"मुसे डु भिन (रु डि'एनफर) मा दाखमद्य बनाउने इतिहास, रोमन कालदेखि वर्तमानसम्मका सबै सामग्रीहरूसहित देखाइएको छ।",रु डि'एनफरले धेरै समयअघि मकै कसरी उब्जाइन्थ्यो भनेर देखाउँछ।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_769,"तपाईं सक्नुहुन्थ्यो, हो, तपाईं त्यहाँ उभिन सक्नुहुन्थ्यो यदि तपाईं साँच्चै चाहनुहुन्थ्यो भने।","यदि तपाईं चाहनुहुन्छ भने, तपाईं त्यहाँ बस्न सक्नुहुन्छ जस्तो लाग्छ।",2,2,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_9622,हिब्रू विश्वविद्यालय र हडाशाह मेडिकल सेन्टर सन् १९२५ मा माउन्ट स्कोपसमा निर्माण हुन थाले र ब्रिटिश नियन्त्रणमा प्यालेस्टाइनमा यहूदी समुदायको गर्व बने।,हडाशाह मेडिकल सेन्टर माउन्ट स्कोपसको ठीक छेउमा रहेको एउटा पहाडमा निर्माण गरिएको थियो।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_2828,वाशिंगटनको मनपर्ने मध्ये एक,वाशिंगटनले एकलाई अर्कोभन्दा बढी प्राथमिकता दिएनन्।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_7589,सन् २००१ को अन्तिम छ महिनामा मात्रै दुई लाखभन्दा बढी मानिसहरूलाई रेफरल र कानूनी शिक्षा प्रस्तुतीकरणहरू जस्ता सजिलै गन्न सकिने सेवाहरू प्रदान गरिएको थियो भन्ने एउटा रूढिवादी अनुमानले देखाउँछ।,प्रस्तुतीकरणहरू जनतालाई भ्रमित गर्नका लागि सिर्जना गरिएका छन्।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_5056,सलादका कामदारहरूले गत हप्ताको घटनाबारे कुरा गर्दै भने कि उनीहरूको अनुभवले समस्याहरूलाई चित्रण गर्दछ।,प्याजका कामदारहरू आज बिहान भएको घटनाबारे कुरा गरिरहेका थिए।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_1278,समस्याग्रस्त मोनिका पुरानो हो। रिपोर्टरहरूलाई फ्लाईट्रेपको यस चरणको लागि नयाँ कोण चाहिएको थियो।,मोनिका एक सफल व्यवसायी हुन्।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_5401,"वर्षौंसम्म धर्म निषेध गर्यो र भगवानले नै रूसमा उनीहरूको धर्म र ईसाई धर्म जानका लागि ढोका खोलेका हुन्, यो गोर्बाचेभ होइनन्, उनले यसको श्रेय पाउनेछैनन् किनभने एक व्यक्तिले।",रूसमा ईसाई धर्मलाई अनुमति छैन।,2,2,0,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_9754,सन् १९९६ को तथ्याङ्क गर्मीको अन्त्यसम्ममा प्रतिज्ञा गरिएको थियो।,"सन् १९९६ बाहेक हरेक वर्ष, तथ्याङ्क गर्मीको अन्त्यसम्ममा प्रशोधन गरिएको थियो।",2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_6539,"मलाई थाहा छैन, मलाई उत्तर थाहा छैन, यो मेरो बुझाइभन्दा धेरै पर छ।",मैले केही सेकेन्डमै त्यो मुद्दाको उत्तर पत्ता लगाएँ।,2,2,1,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_4183,"उदाहरणका लागि, भेनेरन अफेयर्स विभागले व्यवस्थापन, वास्तुकला, सिभिल इन्जिनियरिङ, र ठेक्कामा अनुभवी पेशेवर कर्मचारीहरूसहितको छुट्टै संगठनात्मक एकाइ स्थापना गर्यो।",आईआरेसले पेशेवर कर्मचारीसहितको संगठनात्मक एकाइ स्थापना गर्यो।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_4633,के तपाईंले आफैंले फेला पार्नुभएन?,तपाईंलाई मसँग यो कुराकानी भएको पनि याद छैन?,2,2,1,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_7726,"बिहार, बङ्गाल र राजपुताना सबै आ-आफ्नो बाटो लागे।","बिहार, बंगाल र राजपूतना सँगै काम गरिरहे।",2,2,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_1103,तर बाँकी सबै एकदमै ढिलो दिमागको बिरालो र अझै ढिलो दिमागको मुसाको लागि केवल बिरालो-मुसाको खेल हो।,अन्तमा यो तीव्र गतिको कुखुरा र घोडाको दौड जस्तै हो।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_159,"कन्सीएर्जेरीको भयावह जेल 'राजकीय रूपमा नियुक्त कन्सियरजको नामबाट नामाकरण गरिएको, जो सामान्य कानुनका अपराधीहरूको इन्चार्ज थिए' ले मेरी-एन्टोइनेट, रोबेस्पियर, म्याडम डु ब्यारी, ड्यान्टन र २,५०० अन्यलाई गिलोटिनको एन्टेचेम्बरमा स्वागत गर्यो।",यो जेल धेरै सानो थियो र यसको जीवनकालमा बीस जना कैदीहरू मात्र थिए।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_1887,अहँ तर तर मुस्लिमहरू कुरानको आफ्नो व्याख्यामा त्यति उदार छैनन् जति हामी बाइबलको हाम्रो व्याख्यामा छौं।,मुस्लिमहरूको पवित्र पुस्तक बाइबल हो।,2,2,1,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_4528,समितिहरूमा करिब ८० जना व्यक्तिले सेवा गर्छन्।,लगभग ८० जना व्यक्तिले अग्नि नियन्त्रण दलहरूमा सेवा गर्छन्।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_6524,"त्यसपछि सहयोगी पाठमा, उनले विभिन्न मानिसहरूलाई सम्बोधन गर्न र यसलाई हस्तक्षेपसँग जोड्ने आवश्यकतालाई सुझाव दिइन्।",उनले पहिले लत लागेको व्यक्तिसँग कुरा गर्न सुझाव दिइन्।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_3330,मन्दिरको छेउमा योयोगी पार्क छ।,योयोगी पार्क मन्दिरको सीधा सडक पार अवस्थित छ।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_1477,अध्ययन-भित्र भिन्नताले वायु गुणस्तर परिवर्तन र स्वास्थ्य प्रभावहरू बीचको सम्बन्धलाई दिइएको अध्ययनले कति सटीक रूपमा अनुमान गर्दछ भन्ने बुझाउँछ।,अध्ययन-भित्र भिन्नता समयको एक मापन हो।,2,2,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_7531,समय बर्बाद गर्नुपर्नेछैन।,हामीसँग आराम गर्न केही समय छ।,2,2,1,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_361,"यी दुई कानुनका साथ, कंग्रेसले संघीय एजेन्सीहरूमा व्यवस्थापन र जवाफदेहिताका लागि नयाँ र बढी व्यवसायिक ढाँचा लागू गर्यो।",संघीय एजेन्सीहरूले वर्तमान कानुनहरूलाई आफ्नो पक्षमा अझ बढी काम गर्नको लागि नयाँ दृष्टिकोण विकास गर्नुपर्नेछ।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_6197,उनी हल्लिइन् र उनको खुकुलो र्यापबाट एउटा नाङ्गो स्तन बाहिर निस्क्यो।,उनले आफ्नो कपडा कसिलो गरेर राखेकी थिइन्।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_3791,"सुलुमले विश्वस्त तथ्याङ्क उद्धृत गर्छन् जसले देखाउँछ कि धुम्रपानको लागतले फाइदाहरूलाई कम वा बढी बराबर गर्छ, यदि तपाईंले धुम्रपान गर्नेहरूले तिर्ने अत्यधिक करहरूलाई ध्यानमा राख्नुहुन्छ र चाँडो मरेर सामाजिक सुरक्षामा हामीलाई धेरै पैसा बचाउँछन् भनेर स्वीकार गर्नुहुन्छ।",धुम्रपान गर्नेहरूले सरकारलाई धुम्रपान नगर्नेहरू भन्दा धेरै पैसा खर्च गर्छन्।,2,2,1,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_868,"अहँ, म लगभग जुनियर छु। यो सेमेस्टर पछि मेमा म जुनियर हुनेछु।","यस सेमेस्टर पछि, म दोस्रो कक्षामा पुग्नेछु! बधाई हो।",2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_9080,समलिङ्गी अधिकार समूहहरूले दाबी गर्छन् कि पूर्व-समलिङ्गी आन्दोलन समलिङ्गीहरू विरुद्ध भेदभाव गर्न रूढिवादी प्रयासहरूको लागि सार्वजनिक सम्बन्ध मोर्चा हो।,उनीहरू भन्छन् कि रूढिवादीहरूको समर्थनले पूर्व-समलिङ्गी आन्दोलन रोक्नेछ।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_5044,त्यसैमा मैले त्यो परिस्थितिको श्रेय दिन्छु कि तपाईंले एक प्रमुख महत्त्वपूर्ण तथ्यलाई छोड्नुभएको छ।,तपाईं सही हुनुपर्छ किनकि तपाईंले सबै तथ्यहरू हेर्नुभएको थियो।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_2882,"वास्तवमा, बोर्रोमिनीको शानदार र संरचनात्मक रूपमा त्रुटिरहित मुखौटा र गुम्बजभन्दा धेरै वर्षअघि नै झरना पूरा भइसकेको थियो।",गुम्बज झरनाभन्दा पहिले बनाइएको थियो।,2,2,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_1047,"ठीक छ, कम्तिमा मलाई शोको बारेमा मन पर्ने कुरा यही हो, यदि तपाईंले यसको अनुमान गर्न सक्नुहुन्छ भने, यो हेर्न लायक छैन।",मलाई हेर्नका लागि अनुमान गर्न सकिने शोहरू मन पर्छन्।,2,2,0,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_8991,"नेल्सन सायद सुरुदेखि नै राजनीतिको लागि नियत थिए, जब उनको आमाको बुबा, सेनको नामबाट उनको नाम राखिएको थियो।",नेल्सनको नाम उनका बुबाको बुबाको नामबाट राखिएको थियो।,2,2,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_3388,"जब हामी यहाँ सर्यौं, हामीसँग भएको गाडीमा एयर कन्डिसनिङ्ग थिएन र हामीले त्यसरी एउटा गर्मी बितायौं र बस त्यति नै हो, त्यसपछि हामीले त्यसलाई साट्यौं।",हामीलाई गर्मीमा एयर कन्डिसनिङ्ग नभएको हाम्रो गाडीमा घुम्न धेरै मन पर्यो।,2,2,1,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_6182,"सबैभन्दा प्रसिद्ध लोकुम (टर्किश डिलाइट) हो, जुन गुलाब जलले सुगन्धित र आइसिङ चिनी छर्केर बनाइएको नरम जेली हो।","धेरै मानिसहरूलाई नरम जेली, टर्किश डिलाइटको बारेमा थाहा छैन।",2,2,1,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_3133,"र जब यो स्पष्ट भयो कि सर्बहरूले बोस्नियाली मुस्लिमहरूलाई मार्दै थिए, इजरायल प्रायः मौन रह्यो, र कहिलेकाहीँ सर्ब दुर्व्यवहार प्रति सहानुभूति पनि थियो।","बोस्नियाली मुस्लिमहरूको सर्बियाली नरसंहार थाहा पाउने बित्तिकै, सर्ब दुर्व्यवहारको आलोचनामा इजरायलको भन्दा ठूलो आवाज थिएन।",2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_9137,आईपीपी र ईआईए जानकारीलाई नेशनल रेगुलेटरी रिसर्च इन्स्टिच्युट र सेन्टर फर एडभान्स्ड एनर्जी मार्केट्सबाट विद्युत उद्योगको पुनर्संरचना सम्बन्धी तथ्याङ्कहरूसँग जोड्छ।,पर्यटन उद्योगको पुनर्संरचना सम्बन्धी नेशनल रेगुलेटरी रिसर्च इन्स्टिच्युट र सेन्टर फर एडभान्स्ड एनर्जी मार्केट्सबाट प्राप्त तथ्याङ्क।,2,2,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_9631,"अलि मोटो छ, होइन?",के यो पातलो छ?,2,2,0,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_6422,"अनि उनीहरू भन्छन्, 'वाह, यो त साँच्चै पुरानो हो,' 'हो, यसको कुनै मूल्य छैन, म तिमीलाई यसको लागि एक निकल दिनेछु,' तपाईंलाई थाहा छ।",त्यसैले उनीहरू भन्छन् 'वाह यो त साँच्चै पुरानो हो' र तिनीहरूको मूल्य करिब ५०००-६००० डलर छ।,2,2,1,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_1003,"ओरोका लागि छमा एक सुरु भयो,"" टपहामले उनलाई भने।",टपहामले उनलाई मौसमको बारेमा बताए।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_3375,उनले कसरी यस्तो सोच्ने हिम्मत गरे कि उनले यति धेरै बुद्धिमान र चतुर मानिसहरूले नदेखेको कुरा पत्ता लगाएका छन्?,अरू कसैले पत्ता लगाउन नसकेको कुरा पत्ता लगाएकोमा उनलाई प्रशंसा गरिँदैछ।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_6849,टोनलाई पक्राउ गरियो र या त हत्या गरियो वा आत्महत्या गरे।,"टोनलाई पक्राउ गरियो, तर अपहरणकर्ताले दोषी महसुस गरेपछि रिहा गरियो।",2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_7686,"यसले परिवारलाई टुक्राटुक्रा पार्छ, यसले वास्तवमा यो यो यो सबैभन्दा ठूलो झगडा हो।","सबैभन्दा ठूला झगडाहरूले परिवारका सदस्यहरूलाई एकसाथ ल्याउँछन्, होइन र?",2,2,1,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_944,"व्यक्तिगत प्राध्यापकका लागि, ग्रेड बजेट एउटा दमनकारी बाधा हो।",बजेटको सीमा प्राध्यापकहरूले सामना गर्नुपर्ने वास्तविक समस्या होइन।,2,2,0,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_6228,"अब हेर्नुहोस्, सरकारले ती सबै बिदाहरू नदिएको भए कति पैसा बचत गर्न सक्थ्यो।",सरकारले आफैंलाई धेरै बिदा दिएर पैसा बचत गर्न सक्छ।,2,2,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_7608,"त्यो रोचक थियो, मैले त्यति लामो वा सौभाग्यवश त्यहाँ केही भेटेको थिइनँ।",मैले धेरै खराब सामना गरेको छु।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_7461,"शब्द नरभक्षी क्यारिबबाट व्युत्पन्न भएको हो, जसले यी लुटेराहरूले केही कैदीहरूलाई कसरी समाप्त गर्थे भन्ने कुराको सम्झना दिलाउँछ।",नरभक्षीहरूलाई मानिस खान मन पर्दैन।,2,2,1,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_3399,"यसको रोमनस्क पोर्टल १९ औं शताब्दीको पुनर्स्थापना हो, तर रोमन र बाइजान्टिन स्तम्भहरू, र रोमन मोजेक भुइँ, प्रामाणिक छन्।",भवनमा धेरै ग्रीक प्रभावहरू छन्।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_851,"खैर, सायद २० वा ३०।",मसँग नम्बर छैन।,2,2,1,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_7953,दुवैका बायाँ आँखामा हिराले चित्र कोरिएको थियो।,उनीहरूको बायाँ आँखामा रातो वृत्त कोरिएको थियो।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_8662,तर मेरी आमाको मृत्युमा उसको के रुचि हुन सक्छ?,ऊ एक सिरियल किलरको सम्भावनाको अनुसन्धान गरिरहेको छ।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_5361,"त्यहाँ एउटा निजी समुद्र तट, पौडी खेल्ने पोखरी, र बसोबास गर्ने कछुवा र डल्फिनहरूसहितको ताल छ।",कछुवाहरू प्राय: निजी समुद्र तटहरूमा अण्डा पार्न डल्फिन चढ्छन्।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_3864,"१६८८ मा सम्पन्न भएको, यो बेलायतमा सिसाबाट बनेको सबैभन्दा पुरानो घोडाको मूर्ति हो।",१७औं शताब्दीभन्दा अगाडिदेखि नै मूर्तिहरूमा सिसाको प्रयोगमा प्रतिबन्ध लगाइएको छ।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_4890,"हेर, तब, मेरा प्रिय ज्याप, तिमी तुरुन्तै स्टाइलमा जान्छौ?","ज्याप, तिमी यस हप्ताको अन्त्यमा स्टाइलमा जानेछौ?",2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_8870,"उसका हस्ताक्षर चित्रहरू--किशोरावस्थाका केटीहरूले आफ्नो जननेन्द्रियहरू प्रदर्शन गरिरहेका--यस शोको धेरैजसो विद्युतीय ऊर्जा समावेश गर्दछन् (जोन अपडाइक, द न्यूयोर्क रिभ्यु अफ बुक्स)। धेरै आलोचकहरूले शीले मात्र नग्न चित्रहरू बनाउन सक्छन् भनी टिप्पणी गर्छन्।",उसको फोटोग्राफी फूलहरूको स्थिर जीवनले भरिएको छ।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_2559,यो मेसिनले सबै एकै चरणमा गर्छ।,यो मेसिनले सबै काम गर्न धेरै चरणहरू लिन्छ।,2,2,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_2519,यसले लास भेगासलाई नक्सामा ल्यायो र यसको इतिहासको महत्वपूर्ण मोडहरू मध्ये एक थियो।,यो घटना हुनुभन्दा पहिले नै लास भेगास प्रख्यात थियो।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_147,दक्षिणका अन्य ठाउँका कानूनहरू भन्दा बढी उदार यो संहिता लुइसियानामा एक शताब्दीसम्म लागू रह्यो।,यो संहिता अन्य दक्षिणी राज्यका कानूनहरूको तुलनामा बढी कडा थियो।,2,2,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_3951,"हो हो, यो कति समयदेखि यस घरमा हुनुहुन्छ?",तपाईंलाई सर्न कति समय लाग्यो?,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_1312,अन्तिम समय आइसकेको छ।,आर्मागेडोन हिजो भएको थियो।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_10183,"यस वर्ष, आइस मिलरले अधिक निःशुल्क मद्दत प्रदान गर्न हार्टल्याण्ड प्रो बोनो काउन्सिलसँग मिलेर काम गर्यो।",आइस मिलर र हार्टल्याण्ड प्रो बोनो काउन्सिल एक अर्काका प्रतिद्वन्द्वी थिए।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_2645,"प्रशान्त तटमा जाडो हल्का र घमाइलो हुन्छ, जसले सबैभन्दा महत्त्वपूर्ण मुख्य खाद्य धानको स्वागतयोग्य दोहोरो बाली उत्पादन गर्न अनुमति दिन्छ।",प्रशान्त तट यसको क्रूर जाडो र गर्मीका लागि प्रसिद्ध छ।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_8124,"यसरी, १९९८ मा, हुलाक सेवाले गैर-विज्ञापन मेलभन्दा १.५ बिलियन बढी विज्ञापनका टुक्राहरू डेलिभर गर्यो।",हुलाक सेवाले १९०० मा विज्ञापनका धेरै टुक्राहरू डेलिभर गरेको छ।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_93,फोटोग्राफी - धितो राखेको सम्पत्ति जफत गरेर धितो द्वारा सुरक्षित ऋणको भुक्तानी लागू गर्ने एक विधि।,फोटोग्राफी धितोका सर्तहरू पुन: वार्ता गर्ने हो।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_4088,इलेक्शन ९७ ले नयाँ भर्चुअल रियालिटी मोडेलिङ भाषा प्रविधि प्रयोग गरी थ्रीडी नक्साहरू प्रदान गर्दछ जसले ब्रिटिश मतदाताहरूलाई निर्वाचन क्षेत्रहरू देशभरि कसरी फैलिएका छन् र महत्वपूर्ण जिल्लाहरू कहाँ छन् भन्ने कुरा राम्ररी बुझ्न मद्दत गर्दछ।,इलेक्शन ९७ प्रविधि साइकल बेच्न मद्दत गर्न प्रयोग गरिन्छ।,2,2,1,0,chipsalbert,mnli,False,False,False,,,
